order_id,customer_id,order_date,status,num_items,subtotal,tax,shipping,total,payment_method,shipping_address,delivery_date
ORD-0007406,CUST-002043,2023-08-31 21:54:29.156910,delivered,1,148.65,11.89,0.0,160.54,debit_card,"80714 Myers Mountains, Port Amberton, Uganda",2023-09-09 21:54:29.156910
ORD-0007407,CUST-000805,2025-10-05 04:51:55.787853,delivered,1,84.78,6.78,0.0,91.56,credit_card,"18742 Daniel Prairie, East Robert, Canada",2025-10-12 04:51:55.787853
ORD-0007408,CUST-001901,2026-01-02 22:01:38.213770,delivered,1,212.5,17.0,0.0,229.5,apple_pay,"0709 Blackwell Ways, Starkmouth, United Arab Emirates",2026-01-10 22:01:38.213770
ORD-0007409,CUST-001157,2026-03-18 09:12:20.830574,delivered,1,443.03,35.44,0.0,478.47,apple_pay,"382 Courtney Overpass, Nealview, Namibia",2026-03-27 09:12:20.830574
ORD-0007410,CUST-002605,2025-10-16 15:43:14.550432,delivered,3,679.65,54.37,0.0,734.02,credit_card,"12768 Gregory Villages Apt. 931, Steveside, Luxembourg",2025-10-26 15:43:14.550432
ORD-0007411,CUST-003370,2025-04-10 07:12:10.375692,delivered,2,957.15,76.57,0.0,1033.72,apple_pay,"59506 Christopher Spur, East Susan, Mauritania",2025-04-14 07:12:10.375692
ORD-0007412,CUST-002925,2025-09-03 02:56:59.086069,delivered,1,951.39,76.11,0.0,1027.5,paypal,"871 Fox Ways Apt. 193, Kristiville, Saint Kitts and Nevis",2025-09-08 02:56:59.086069
ORD-0007413,CUST-004721,2025-09-20 04:11:07.116642,delivered,1,257.7,20.62,0.0,278.32,apple_pay,"0401 Adkins Haven, Santostown, Haiti",2025-09-29 04:11:07.116642
ORD-0007414,CUST-000840,2024-03-23 03:14:32.621849,delivered,1,258.71,20.7,0.0,279.41,apple_pay,"9681 Anderson Plains, Averyhaven, Thailand",2024-04-01 03:14:32.621849
ORD-0007415,CUST-001922,2026-02-20 05:02:18.918989,delivered,2,517.3,41.38,0.0,558.68,paypal,"876 Francisco Ranch, Port Jessicashire, Germany",2026-02-28 05:02:18.918989
ORD-0007416,CUST-000463,2025-11-25 05:42:39.805817,delivered,3,230.61,18.45,0.0,249.06,apple_pay,"400 Donald Stravenue, Aaronview, Cook Islands",2025-11-29 05:42:39.805817
ORD-0007417,CUST-002066,2025-05-13 19:47:58.018726,delivered,1,516.06,41.28,0.0,557.34,paypal,"148 Corey Station, Mariatown, Armenia",2025-05-17 19:47:58.018726
ORD-0007418,CUST-004627,2025-03-07 16:27:54.059128,delivered,2,254.87,20.39,0.0,275.26,paypal,"81612 Smith Parkways Suite 965, Nicholasberg, Indonesia",2025-03-13 16:27:54.059128
ORD-0007419,CUST-002999,2025-03-30 08:25:15.266899,delivered,1,82.76,6.62,0.0,89.38,apple_pay,"0842 Billy Viaduct, Harrymouth, Israel",2025-04-07 08:25:15.266899
ORD-0007420,CUST-001750,2024-12-14 18:19:44.532115,delivered,2,1857.96,148.64,0.0,2006.6,paypal,"8658 Stephen Passage Suite 833, New Michaelhaven, Greenland",2024-12-17 18:19:44.532115
ORD-0007421,CUST-001674,2026-04-24 07:47:39.481585,processing,2,1172.55,93.8,0.0,1266.35,credit_card,"80724 Anthony Tunnel Suite 444, Baldwinstad, Nepal",
ORD-0007422,CUST-001499,2025-06-08 22:38:34.621922,cancelled,4,2048.74,163.9,0.0,2212.64,debit_card,"95418 Gordon Rue, South Garretttown, India",
ORD-0007423,CUST-001395,2025-04-20 03:26:47.454909,delivered,2,473.52,37.88,0.0,511.4,debit_card,"4885 Donna Pass, Estesville, Niger",2025-04-28 03:26:47.454909
ORD-0007424,CUST-001584,2026-04-03 21:52:28.128825,delivered,1,1010.39,80.83,0.0,1091.22,apple_pay,"189 Day Squares Suite 352, West Craig, South Africa",2026-04-06 21:52:28.128825
ORD-0007425,CUST-002123,2024-12-20 08:21:18.249650,delivered,2,1529.53,122.36,0.0,1651.89,debit_card,"7697 Christopher Viaduct Apt. 139, South Stacy, Djibouti",2024-12-23 08:21:18.249650
ORD-0007426,CUST-004837,2026-04-23 23:18:11.531122,pending,1,299.99,24.0,0.0,323.99,debit_card,"17832 Nunez Islands, Gailburgh, El Salvador",
ORD-0007427,CUST-000671,2025-06-23 12:08:53.591109,delivered,1,100.25,8.02,0.0,108.27,paypal,"27850 Wright Mission Apt. 224, Emilyview, United States of America",2025-06-28 12:08:53.591109
ORD-0007428,CUST-001260,2026-02-09 15:14:29.207548,delivered,4,419.16,33.53,0.0,452.69,apple_pay,"746 Allison Union, Dannyborough, Colombia",2026-02-14 15:14:29.207548
ORD-0007429,CUST-000699,2026-03-31 05:23:14.911959,delivered,1,750.01,60.0,0.0,810.01,paypal,"40142 Gloria Burgs Suite 312, New Jefferyville, Western Sahara",2026-04-04 05:23:14.911959
ORD-0007430,CUST-001712,2026-02-14 14:21:22.510874,delivered,3,1839.63,147.17,0.0,1986.8,debit_card,"653 Duke Stravenue Suite 227, Williamshire, Mauritius",2026-02-21 14:21:22.510874
ORD-0007431,CUST-001697,2025-02-19 17:56:46.862953,delivered,3,321.31,25.7,0.0,347.01,credit_card,"8760 Juarez Views, Charlesville, Western Sahara",2025-02-22 17:56:46.862953
ORD-0007432,CUST-003026,2026-01-29 11:07:36.729259,returned,1,75.24,6.02,0.0,81.26,paypal,"4047 Timothy Mountain Apt. 749, Leeburgh, Oman",
ORD-0007433,CUST-001679,2025-09-21 08:17:16.048024,delivered,4,528.35,42.27,0.0,570.62,paypal,"50863 Hanson Flat Suite 464, Port Timothy, Jersey",2025-09-29 08:17:16.048024
ORD-0007434,CUST-004812,2025-10-28 00:10:38.710757,delivered,1,726.54,58.12,0.0,784.66,debit_card,"9332 Albert Radial Suite 090, Michaelborough, Kazakhstan",2025-11-05 00:10:38.710757
ORD-0007435,CUST-002008,2025-04-21 15:46:38.636228,delivered,1,279.14,22.33,0.0,301.47,credit_card,"6570 Goodwin Forest, Nelsonmouth, Kazakhstan",2025-04-28 15:46:38.636228
ORD-0007436,CUST-003564,2026-02-07 20:54:04.509191,returned,4,1975.1,158.01,0.0,2133.11,apple_pay,"013 Fox Orchard Suite 200, Davisport, Papua New Guinea",
ORD-0007437,CUST-004044,2026-03-29 07:13:20.818329,delivered,1,1199.67,95.97,0.0,1295.64,credit_card,"93475 Deborah Lakes Apt. 441, Gillchester, Hungary",2026-04-06 07:13:20.818329
ORD-0007438,CUST-001762,2026-03-19 07:26:37.753539,cancelled,1,67.98,5.44,0.0,73.42,debit_card,"3905 Gordon Isle, Port Bradleytown, Oman",
ORD-0007439,CUST-002730,2026-02-23 15:10:21.003344,delivered,3,425.7,34.06,0.0,459.76,debit_card,"1848 Rodriguez Lodge Suite 827, Ryanmouth, British Indian Ocean Territory (Chagos Archipelago)",2026-02-26 15:10:21.003344
ORD-0007440,CUST-003838,2026-04-08 09:39:30.544872,delivered,2,474.67,37.97,0.0,512.64,credit_card,"7148 Adam Dale Suite 409, Carolview, Myanmar",2026-04-12 09:39:30.544872
ORD-0007441,CUST-002628,2025-09-14 05:50:26.207657,delivered,1,559.71,44.78,0.0,604.49,paypal,"679 Alejandro Harbors, Robinhaven, Gibraltar",2025-09-24 05:50:26.207657
ORD-0007442,CUST-001131,2025-04-10 05:36:15.232368,delivered,1,72.25,5.78,0.0,78.03,debit_card,"2051 Rodriguez Greens, Thomasview, Singapore",2025-04-12 05:36:15.232368
ORD-0007443,CUST-004643,2025-09-14 16:32:24.144184,delivered,1,145.31,11.62,0.0,156.93,apple_pay,"18248 Arnold Expressway Apt. 622, East Benjaminton, Dominica",2025-09-20 16:32:24.144184
ORD-0007444,CUST-004806,2026-02-20 23:12:28.358783,delivered,4,2051.43,164.11,0.0,2215.54,debit_card,"915 Reid Divide, New Georgefurt, Paraguay",2026-02-26 23:12:28.358783
ORD-0007445,CUST-003457,2024-11-01 01:13:43.375352,delivered,1,269.47,21.56,0.0,291.03,credit_card,"748 Adam Track, Juliaborough, Azerbaijan",2024-11-04 01:13:43.375352
ORD-0007446,CUST-000152,2024-02-01 00:40:36.300202,delivered,2,1130.41,90.43,0.0,1220.84,credit_card,"798 Frank Crest, Langfurt, Malaysia",2024-02-09 00:40:36.300202
ORD-0007447,CUST-003892,2025-06-03 12:03:13.446176,delivered,1,16.11,1.29,9.99,27.39,debit_card,"69774 Matthew Lights Suite 284, West Kristen, Comoros",2025-06-05 12:03:13.446176
ORD-0007448,CUST-004709,2024-03-19 17:00:48.747248,delivered,1,119.01,9.52,0.0,128.53,apple_pay,"5789 Wesley Parkway, Bellland, Saint Vincent and the Grenadines",2024-03-23 17:00:48.747248
ORD-0007449,CUST-002965,2025-10-10 03:04:21.618181,delivered,2,157.97,12.64,0.0,170.61,paypal,"67833 Herman Field, Mccoymouth, Cambodia",2025-10-16 03:04:21.618181
ORD-0007450,CUST-004797,2024-08-21 02:13:03.178344,delivered,2,2151.47,172.12,0.0,2323.59,paypal,"75685 Thomas Orchard, New Tamarastad, Turkmenistan",2024-08-31 02:13:03.178344
ORD-0007451,CUST-004138,2026-02-19 06:30:08.106700,delivered,3,175.82,14.07,0.0,189.89,credit_card,"74614 Sanchez Circle, Yvonnechester, Mali",2026-03-01 06:30:08.106700
ORD-0007452,CUST-002300,2023-08-11 14:47:42.034140,cancelled,1,698.41,55.87,0.0,754.28,credit_card,"5990 Diaz Hollow Suite 178, Lake Christopher, Maldives",
ORD-0007453,CUST-004218,2026-03-08 23:24:16.737322,delivered,1,1048.92,83.91,0.0,1132.83,paypal,"54485 Jeffrey Mount Suite 439, Larsontown, Belarus",2026-03-13 23:24:16.737322
ORD-0007454,CUST-002567,2025-01-16 02:47:39.570940,delivered,2,1454.88,116.39,0.0,1571.27,apple_pay,"88781 Garrett Course, West Johnathanshire, Estonia",2025-01-18 02:47:39.570940
ORD-0007455,CUST-004572,2024-07-17 12:08:44.086457,delivered,2,1015.79,81.26,0.0,1097.05,debit_card,"17484 Peter Passage Apt. 833, Millerland, Djibouti",2024-07-24 12:08:44.086457
ORD-0007456,CUST-003002,2026-04-12 10:17:17.858253,delivered,1,79.67,6.37,0.0,86.04,apple_pay,"06524 Johnson Oval Suite 885, Chaseport, Turks and Caicos Islands",2026-04-21 10:17:17.858253
ORD-0007457,CUST-000757,2025-08-30 13:34:24.450189,delivered,3,216.61,17.33,0.0,233.94,debit_card,"0586 Edgar Well Suite 860, Andreaside, Italy",2025-09-01 13:34:24.450189
ORD-0007458,CUST-000061,2026-01-19 02:32:08.157802,delivered,1,417.25,33.38,0.0,450.63,paypal,"514 Williams Parks, West Evelyn, Netherlands Antilles",2026-01-22 02:32:08.157802
ORD-0007459,CUST-002328,2025-05-20 04:34:18.364117,delivered,1,51.09,4.09,0.0,55.18,paypal,"118 Joshua Expressway, North Brian, Maldives",2025-05-26 04:34:18.364117
ORD-0007460,CUST-003573,2025-02-23 01:22:17.699359,delivered,2,216.32,17.31,0.0,233.63,debit_card,"127 Mendez Lock Suite 468, Rhondaside, Timor-Leste",2025-03-04 01:22:17.699359
ORD-0007461,CUST-002998,2025-11-11 20:39:36.660206,delivered,2,2250.47,180.04,0.0,2430.51,debit_card,"988 David Prairie, Traceyshire, France",2025-11-20 20:39:36.660206
ORD-0007462,CUST-004157,2025-04-19 19:08:30.365270,delivered,3,641.92,51.35,0.0,693.27,debit_card,"7937 Becky Park, Nancyberg, Monaco",2025-04-28 19:08:30.365270
ORD-0007463,CUST-002764,2025-01-20 03:16:38.245117,delivered,1,1492.69,119.42,0.0,1612.11,debit_card,"01862 Williamson Mills, Taylorchester, Samoa",2025-01-24 03:16:38.245117
ORD-0007464,CUST-003012,2024-12-07 04:56:45.056241,cancelled,4,1505.67,120.45,0.0,1626.12,paypal,"463 Acosta Port, New Shelby, Bosnia and Herzegovina",
ORD-0007465,CUST-002742,2024-01-15 03:54:07.423945,delivered,2,835.26,66.82,0.0,902.08,paypal,"83984 Atkins Underpass, Paulton, Djibouti",2024-01-25 03:54:07.423945
ORD-0007466,CUST-001503,2025-03-01 21:47:44.656346,delivered,1,55.31,4.42,0.0,59.73,apple_pay,"4157 Hicks Cliff Suite 849, North Victoria, Romania",2025-03-03 21:47:44.656346
ORD-0007467,CUST-003264,2025-09-03 20:41:58.250847,delivered,4,547.54,43.8,0.0,591.34,apple_pay,"1181 Kenneth Islands Apt. 774, Carolinefurt, South Africa",2025-09-07 20:41:58.250847
ORD-0007468,CUST-002570,2026-02-19 13:48:53.826011,delivered,1,245.22,19.62,0.0,264.84,debit_card,"8840 Hartman Mountain, Jonesberg, Bolivia",2026-02-23 13:48:53.826011
ORD-0007469,CUST-003296,2024-12-09 05:38:57.635520,delivered,1,434.69,34.78,0.0,469.47,debit_card,"8330 Jeffrey Radial Apt. 498, New Jenniferberg, Portugal",2024-12-19 05:38:57.635520
ORD-0007470,CUST-002025,2024-12-12 10:14:32.139666,returned,1,1365.59,109.25,0.0,1474.84,apple_pay,"4562 Lisa Expressway, Port Tinahaven, Norway",
ORD-0007471,CUST-004552,2026-02-07 21:55:12.389496,cancelled,3,990.4,79.23,0.0,1069.63,apple_pay,"564 Davis Mount, Ryanmouth, North Macedonia",
ORD-0007472,CUST-001709,2024-07-05 22:38:08.990848,cancelled,3,149.03,11.92,0.0,160.95,credit_card,"4137 Jose Unions, Kellerview, Falkland Islands (Malvinas)",
ORD-0007473,CUST-003538,2026-04-15 07:17:30.721471,delivered,5,832.89,66.63,0.0,899.52,credit_card,"6292 Kyle Dale, West Debra, Syrian Arab Republic",2026-04-25 07:17:30.721471
ORD-0007474,CUST-004678,2023-12-11 05:42:38.927080,delivered,1,226.02,18.08,0.0,244.1,credit_card,"51046 Walker Mountains, Millerton, United Arab Emirates",2023-12-20 05:42:38.927080
ORD-0007475,CUST-000450,2025-10-15 22:08:06.234497,delivered,1,417.25,33.38,0.0,450.63,paypal,"2431 Stacy River Apt. 069, Hessfort, Singapore",2025-10-22 22:08:06.234497
ORD-0007476,CUST-003429,2026-01-12 01:47:36.969412,delivered,3,849.49,67.96,0.0,917.45,debit_card,"67350 Boyd Loaf Apt. 130, Lake Angela, Reunion",2026-01-22 01:47:36.969412
ORD-0007477,CUST-004494,2024-11-09 06:48:09.836201,delivered,1,1130.54,90.44,0.0,1220.98,apple_pay,"4501 Samantha Prairie, Lake Stephen, Palestinian Territory",2024-11-15 06:48:09.836201
ORD-0007478,CUST-003234,2023-05-08 21:27:53.210914,delivered,1,158.97,12.72,0.0,171.69,debit_card,"93531 Karen Rue, Port Charles, Niger",2023-05-12 21:27:53.210914
ORD-0007479,CUST-000073,2026-02-21 02:09:09.414011,delivered,5,2244.56,179.56,0.0,2424.12,apple_pay,"0182 Acosta Loaf, Markchester, Qatar",2026-02-26 02:09:09.414011
ORD-0007480,CUST-001674,2026-04-23 23:10:34.515988,pending,4,3195.2,255.62,0.0,3450.82,credit_card,"7829 Allen Motorway Suite 860, South Maryville, Guyana",
ORD-0007481,CUST-002660,2025-08-04 22:43:12.719503,delivered,1,680.16,54.41,0.0,734.57,paypal,"7967 Knight Stravenue, Donnastad, Puerto Rico",2025-08-10 22:43:12.719503
ORD-0007482,CUST-000591,2025-11-19 15:52:02.932937,delivered,2,692.51,55.4,0.0,747.91,debit_card,"388 Mcgrath River, Marcusborough, Monaco",2025-11-23 15:52:02.932937
ORD-0007483,CUST-001169,2025-12-28 08:18:44.914860,delivered,2,340.09,27.21,0.0,367.3,apple_pay,"242 Rodgers Lights Suite 268, West Donnamouth, Libyan Arab Jamahiriya",2026-01-01 08:18:44.914860
ORD-0007484,CUST-004453,2025-11-23 04:10:28.462003,delivered,2,1858.94,148.72,0.0,2007.66,apple_pay,"084 Thompson Avenue Apt. 365, Lake Ambershire, Dominican Republic",2025-11-26 04:10:28.462003
ORD-0007485,CUST-001346,2026-04-11 05:21:39.980962,delivered,2,1684.42,134.75,0.0,1819.17,apple_pay,"15277 Gary Crescent, Karinaville, Chad",2026-04-17 05:21:39.980962
ORD-0007486,CUST-001960,2026-01-17 15:56:30.509247,delivered,2,1984.27,158.74,0.0,2143.01,paypal,"344 Drew Knoll Suite 326, Huffmouth, Switzerland",2026-01-20 15:56:30.509247
ORD-0007487,CUST-004592,2024-07-09 22:03:01.258870,delivered,3,386.64,30.93,0.0,417.57,paypal,"72809 Nancy Fort, New Philip, Maldives",2024-07-17 22:03:01.258870
ORD-0007488,CUST-001814,2025-07-18 06:22:59.777062,delivered,3,2511.55,200.92,0.0,2712.47,debit_card,"3262 Anderson Burg, Alexanderbury, Moldova",2025-07-27 06:22:59.777062
ORD-0007489,CUST-001169,2025-06-27 20:59:56.899684,delivered,1,1380.2,110.42,0.0,1490.62,credit_card,"65045 Chad Union, Lake Joshua, Dominica",2025-07-03 20:59:56.899684
ORD-0007490,CUST-001144,2026-01-19 16:49:52.443444,cancelled,3,3185.72,254.86,0.0,3440.58,credit_card,"306 Derrick Lights Suite 092, Port Evelyn, Seychelles",
ORD-0007491,CUST-004982,2026-02-11 08:26:00.288552,delivered,1,94.63,7.57,0.0,102.2,paypal,"207 Jeremy Spurs, West Travis, Tanzania",2026-02-15 08:26:00.288552
ORD-0007492,CUST-004225,2026-04-04 18:06:23.078441,delivered,1,79.67,6.37,0.0,86.04,debit_card,"5989 Karen Junction, Lake Angelahaven, Greenland",2026-04-06 18:06:23.078441
ORD-0007493,CUST-002431,2025-08-18 18:54:33.127874,cancelled,4,1667.98,133.44,0.0,1801.42,apple_pay,"611 Buck Islands, East Michael, Mayotte",
ORD-0007494,CUST-004682,2024-12-08 23:47:02.221735,delivered,1,72.48,5.8,0.0,78.28,credit_card,"12389 Edward Loop, New Timothyberg, Turkmenistan",2024-12-13 23:47:02.221735
ORD-0007495,CUST-004460,2025-07-24 13:08:19.439712,delivered,1,148.65,11.89,0.0,160.54,apple_pay,"425 Teresa Mall, North Kristinside, Niue",2025-07-31 13:08:19.439712
ORD-0007496,CUST-000816,2025-04-05 03:13:23.858658,delivered,1,21.05,1.68,9.99,32.72,debit_card,"544 Bishop Ville, North Kellyberg, Ireland",2025-04-15 03:13:23.858658
ORD-0007497,CUST-003192,2024-10-23 02:25:14.106402,delivered,3,171.12,13.69,0.0,184.81,paypal,"575 Michael Extensions, Marychester, United Arab Emirates",2024-10-28 02:25:14.106402
ORD-0007498,CUST-001945,2026-03-10 11:55:38.441872,delivered,3,470.55,37.64,0.0,508.19,debit_card,"6204 Brenda Plains Suite 295, North Sharon, Saint Pierre and Miquelon",2026-03-13 11:55:38.441872
ORD-0007499,CUST-000100,2026-03-15 18:26:12.697480,delivered,1,722.07,57.77,0.0,779.84,credit_card,"418 Carter Centers Suite 762, Kevinton, Denmark",2026-03-18 18:26:12.697480
ORD-0007500,CUST-001390,2026-01-21 14:14:58.449332,cancelled,2,1103.02,88.24,0.0,1191.26,credit_card,"791 Fischer Park, Port Christina, Syrian Arab Republic",
ORD-0007501,CUST-002637,2026-04-23 11:32:28.297108,in_transit,1,267.21,21.38,0.0,288.59,apple_pay,"239 Stephanie Crescent, Jenniferport, Tuvalu",
ORD-0007502,CUST-004451,2026-02-27 03:07:16.799923,cancelled,3,1181.34,94.51,0.0,1275.85,paypal,"7494 Richard Park, South Ryan, Netherlands Antilles",
ORD-0007503,CUST-001823,2025-05-02 14:19:26.793849,delivered,3,1239.74,99.18,0.0,1338.92,paypal,"6400 Williams Pike Apt. 345, North Max, United States of America",2025-05-07 14:19:26.793849
ORD-0007504,CUST-000166,2026-01-09 14:57:33.804464,cancelled,3,3359.51,268.76,0.0,3628.27,debit_card,"97872 Christian Mission Suite 194, Andrewport, Israel",
ORD-0007505,CUST-001386,2025-01-07 08:31:29.756680,delivered,1,445.62,35.65,0.0,481.27,debit_card,"549 Patel Club, North Jeremyview, Morocco",2025-01-10 08:31:29.756680
ORD-0007506,CUST-002848,2024-12-03 07:39:05.262489,delivered,2,829.6,66.37,0.0,895.97,debit_card,"41849 Johnson Cove Apt. 350, West Paul, Mozambique",2024-12-05 07:39:05.262489
ORD-0007507,CUST-001781,2026-04-19 03:14:19.800187,shipped,2,379.79,30.38,0.0,410.17,credit_card,"43753 Angela Camp, West Monica, American Samoa",
ORD-0007508,CUST-003952,2026-03-31 12:36:02.484204,delivered,1,750.01,60.0,0.0,810.01,debit_card,"007 Cheryl Valley, South Katieberg, Tunisia",2026-04-04 12:36:02.484204
ORD-0007509,CUST-003075,2026-04-14 14:37:15.829347,delivered,1,1136.12,90.89,0.0,1227.01,credit_card,"46221 Haney Roads Suite 454, North Katieberg, Vanuatu",2026-04-17 14:37:15.829347
ORD-0007510,CUST-003613,2025-07-12 00:19:31.424506,delivered,4,2178.07,174.25,0.0,2352.32,paypal,"540 Daniel Landing Suite 706, Hortonbury, Chile",2025-07-18 00:19:31.424506
ORD-0007511,CUST-004839,2025-11-23 15:43:19.232530,returned,3,276.73,22.14,0.0,298.87,paypal,"262 Tommy Harbors Apt. 219, North Hannahmouth, Saint Pierre and Miquelon",
ORD-0007512,CUST-000182,2024-08-06 17:08:15.539469,delivered,1,485.09,38.81,0.0,523.9,paypal,"584 Michael Mission Suite 983, Kristenberg, Fiji",2024-08-10 17:08:15.539469
ORD-0007513,CUST-004890,2026-04-08 16:46:46.883234,delivered,4,1193.28,95.46,0.0,1288.74,apple_pay,"758 Robin Ridge Suite 837, East Julia, Aruba",2026-04-11 16:46:46.883234
ORD-0007514,CUST-000203,2024-10-01 11:26:34.437191,delivered,3,1596.45,127.72,0.0,1724.17,apple_pay,"77160 Bishop Cape, Hortonhaven, Belize",2024-10-06 11:26:34.437191
ORD-0007515,CUST-003808,2025-06-07 21:53:34.243919,delivered,1,45.73,3.66,9.99,59.38,credit_card,"7166 Janice Vista Apt. 162, Josefort, Jersey",2025-06-12 21:53:34.243919
ORD-0007516,CUST-004493,2024-06-24 01:26:09.066459,delivered,4,802.49,64.2,0.0,866.69,apple_pay,"71368 Williams Mall, Jamesside, Comoros",2024-07-02 01:26:09.066459
ORD-0007517,CUST-004587,2026-03-17 04:31:41.454451,delivered,1,83.79,6.7,0.0,90.49,debit_card,"607 Simmons Flats Suite 513, North Charles, Heard Island and McDonald Islands",2026-03-25 04:31:41.454451
ORD-0007518,CUST-001975,2026-03-25 05:45:59.861095,cancelled,1,1014.33,81.15,0.0,1095.48,apple_pay,"63307 Wise Ranch, Danielsborough, Jordan",
ORD-0007519,CUST-001041,2024-08-03 07:26:20.088553,delivered,1,468.51,37.48,0.0,505.99,debit_card,"37289 Michael Mountains Suite 110, East Michaelview, Seychelles",2024-08-05 07:26:20.088553
ORD-0007520,CUST-003428,2026-03-15 02:46:00.406509,delivered,1,40.86,3.27,9.99,54.12,apple_pay,"63416 Braun Freeway, Thomasmouth, Venezuela",2026-03-22 02:46:00.406509
ORD-0007521,CUST-000078,2024-09-27 19:06:18.546948,delivered,1,291.75,23.34,0.0,315.09,apple_pay,"436 Ewing Lock, Camachoberg, Bhutan",2024-10-02 19:06:18.546948
ORD-0007522,CUST-003255,2025-11-15 13:59:55.256158,delivered,3,452.81,36.22,0.0,489.03,credit_card,"710 Davis Underpass Apt. 479, South Terrancefort, Vietnam",2025-11-25 13:59:55.256158
ORD-0007523,CUST-000518,2025-04-30 09:20:42.671732,delivered,1,369.47,29.56,0.0,399.03,credit_card,"1660 Jennifer Harbors Apt. 592, Lake Benjamin, Djibouti",2025-05-02 09:20:42.671732
ORD-0007524,CUST-000171,2025-06-17 05:20:03.338767,delivered,2,1158.17,92.65,0.0,1250.82,paypal,"4534 Erica Prairie, Christophermouth, Netherlands",2025-06-27 05:20:03.338767
ORD-0007525,CUST-004875,2026-01-13 21:57:05.978938,delivered,2,370.29,29.62,0.0,399.91,credit_card,"5623 Michael Center Suite 668, West Seanberg, Guam",2026-01-15 21:57:05.978938
ORD-0007526,CUST-000522,2025-11-20 00:57:37.864776,delivered,2,517.37,41.39,0.0,558.76,apple_pay,"9520 Anita Lights Suite 732, Audreymouth, Guadeloupe",2025-11-28 00:57:37.864776
ORD-0007527,CUST-000453,2026-02-26 02:10:36.515611,delivered,1,132.74,10.62,0.0,143.36,debit_card,"22465 Ross Garden, Lawrencestad, Niue",2026-03-04 02:10:36.515611
ORD-0007528,CUST-001422,2026-04-25 07:55:23.908842,processing,3,327.47,26.2,0.0,353.67,apple_pay,"811 Adam Canyon, Port Thomasmouth, Azerbaijan",
ORD-0007529,CUST-001632,2026-04-24 10:10:44.988097,pending,1,1881.15,150.49,0.0,2031.64,paypal,"901 Natalie Road, Georgeburgh, Luxembourg",
ORD-0007530,CUST-003675,2025-08-07 17:29:30.505119,cancelled,2,1682.69,134.62,0.0,1817.31,apple_pay,"766 Shawn Flats, South Christinetown, Lesotho",
ORD-0007531,CUST-000573,2024-11-05 08:27:08.708535,delivered,4,832.92,66.63,0.0,899.55,paypal,"014 Bernard Mission, Jonesport, Mongolia",2024-11-10 08:27:08.708535
ORD-0007532,CUST-003987,2025-03-07 20:05:46.840625,delivered,1,652.42,52.19,0.0,704.61,credit_card,"056 Gordon Lakes, Marktown, Kazakhstan",2025-03-12 20:05:46.840625
ORD-0007533,CUST-004607,2025-04-03 14:16:29.371370,delivered,1,67.37,5.39,0.0,72.76,paypal,"5043 Wendy Mountain Apt. 949, Denisetown, Gabon",2025-04-10 14:16:29.371370
ORD-0007534,CUST-004132,2026-01-18 03:07:56.723156,returned,3,1145.76,91.66,0.0,1237.42,debit_card,"284 Jones Shore, Lake Beckyview, Rwanda",
ORD-0007535,CUST-001197,2024-07-15 08:32:58.158455,delivered,4,1542.11,123.37,0.0,1665.48,debit_card,"4365 Ashley Parkways, Brownberg, Solomon Islands",2024-07-25 08:32:58.158455
ORD-0007536,CUST-004523,2026-04-11 09:24:51.669877,delivered,2,886.0,70.88,0.0,956.88,debit_card,"2628 Matthew Corners Suite 991, Port Courtney, Iceland",2026-04-21 09:24:51.669877
ORD-0007537,CUST-001054,2026-03-27 10:54:02.967444,delivered,2,2428.64,194.29,0.0,2622.93,debit_card,"94557 Nielsen Prairie Suite 122, Tracyshire, Cook Islands",2026-03-30 10:54:02.967444
ORD-0007538,CUST-004571,2025-12-07 14:44:07.105872,delivered,2,947.64,75.81,0.0,1023.45,apple_pay,"79207 Jesse Port, West Amy, South Georgia and the South Sandwich Islands",2025-12-14 14:44:07.105872
ORD-0007539,CUST-003716,2025-01-04 15:57:33.301545,returned,2,1593.79,127.5,0.0,1721.29,paypal,"74924 Heather Place Apt. 919, South Staceyhaven, British Virgin Islands",
ORD-0007540,CUST-002163,2025-11-11 08:22:08.800913,delivered,1,196.72,15.74,0.0,212.46,apple_pay,"421 Scott Mills, Cohenfort, Malawi",2025-11-21 08:22:08.800913
ORD-0007541,CUST-004123,2026-02-05 12:50:38.229320,delivered,1,1253.74,100.3,0.0,1354.04,debit_card,"33449 Troy Courts, South Judy, Nigeria",2026-02-13 12:50:38.229320
ORD-0007542,CUST-004092,2025-11-20 23:58:48.491801,delivered,1,86.24,6.9,0.0,93.14,paypal,"5440 Peter Roads, East Joseph, Singapore",2025-11-23 23:58:48.491801
ORD-0007543,CUST-000438,2025-05-23 16:38:53.215572,delivered,4,2661.71,212.94,0.0,2874.65,debit_card,"262 Julie Way, Danielside, Turks and Caicos Islands",2025-05-28 16:38:53.215572
ORD-0007544,CUST-004353,2025-12-29 19:40:25.371646,delivered,1,764.6,61.17,0.0,825.77,credit_card,"7605 Edwards Ridges, Jeffreyfort, Greece",2026-01-07 19:40:25.371646
ORD-0007545,CUST-001152,2024-03-19 20:44:40.877271,returned,2,190.16,15.21,0.0,205.37,apple_pay,"132 Janet Junction, Jamesport, Congo",
ORD-0007546,CUST-003427,2026-01-07 16:18:34.474939,cancelled,1,587.03,46.96,0.0,633.99,apple_pay,"7186 Joseph Stravenue, Rosschester, Honduras",
